#Prcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^1),VARIANCE(mm/month^5),VARIANCE(mm/month^9),VARIANCE(mm/month^13),VARIANCE(mm/month^17),VARIANCE(mm/month^21),VARIANCE(mm/month^22),VARIANCE(mm/month^27),VARIANCE(mm/month^30),VARIANCE(mm/month^35),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2046/1/1,-16.35408505,-15.04767882,-16.06983083,-17.16677072,-16.6926938,-17.97241386,-15.74236501,-15.73566094,-15.57245969,-14.94488751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/2/1,-18.05858172,-16.90922642,-17.83161033,-18.94299068,-18.45190861,-20.072414,-17.58370611,-17.56591626,-17.28785584,-16.71351844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/3/1,-12.05072871,-10.66119069,-11.73644104,-13.01557653,-12.44411147,-14.31724172,-11.33594077,-11.4503003,-11.07881121,-10.46152537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/4/1,-3.323875889,-1.857797637,-2.952796653,-4.325960628,-3.788386077,-5.848275862,-2.714897593,-2.641816836,-2.314227652,-1.715597946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/5/1,-0.546991769,0.999464298,-0.137711864,-1.419833858,-0.930916033,-2.662069,0.155307263,0.310885886,0.563719514,1.333275596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/6/1,10.66168471,12.13821452,11.06677992,9.749221571,10.26777538,8.568965517,11.31880828,11.59774809,11.77545745,12.57123075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/7/1,14.9830273,16.40803589,15.39661046,14.23561806,14.70507122,13.35172455,15.80121051,15.92447469,16.09395344,16.8734836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/8/1,12.45123514,13.82184546,12.80322065,11.62783002,12.12033845,10.41379386,13.13305429,13.2509761,13.48973596,14.19185442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/9/1,7.271501027,8.619345438,7.630423757,6.41682243,6.950545359,5.362068966,8.024953458,8.00435451,8.285772505,8.899653787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/10/1,1.761747965,3.041904798,2.097288136,0.765524416,1.344274818,-0.362068966,2.390037261,2.369894936,2.697256108,3.197920314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/11/1,-2.781190671,-1.414345258,-2.421440698,-3.733644907,-3.216684862,-4.924137993,-2.175605217,-2.075976008,-1.859705318,-1.234488776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/12/1,-12.72507935,-11.55482168,-12.4866951,-13.541537,-13.08680515,-14.57931034,-12.16573573,-12.16494015,-11.94466482,-11.33639557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/1/1,-20.01184312,-18.90773844,-19.83915265,-20.80207706,-20.36488562,-21.98965524,-19.52383629,-19.51388905,-19.33140258,-18.7256503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/2/1,-16.6904371,-15.39815498,-16.37915279,-17.67923164,-17.15485306,-18.91379317,-16.21750484,-16.04414434,-15.84888239,-15.18925501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/3/1,-13.5529453,-12.19035738,-13.24050891,-14.50218095,-13.94476569,-15.64482779,-12.88668547,-12.92447461,-12.60711406,-11.99202774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/4/1,-0.777960748,0.650714291,-0.404067797,-1.730010404,-1.237568166,-3.282758621,-0.256610801,-0.167942943,0.184756098,0.751646453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/5/1,6.88511722,8.461369405,7.326016972,5.897196347,6.431734043,4.582758652,7.525232837,7.818393474,8.007215466,8.826343364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/6/1,8.219632736,9.75559544,8.64855953,7.257840095,7.793075291,5.886206897,8.840875358,9.144820098,9.329624263,10.12894282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/7/1,12.26491462,13.61238131,12.65500002,11.54517135,12.00556172,10.51724138,13.06284928,13.17860394,13.36097585,14.12149077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/8/1,13.56871468,14.92190495,13.92254255,12.68556594,13.15697967,11.44138,14.1443205,14.3585587,14.55767301,15.30987889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/9/1,7.934578856,9.262321758,8.248983219,7.13509865,7.610414425,5.910344828,8.614152975,8.656081427,8.905030626,9.549220231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/10/1,1.459278028,2.758928584,1.811694939,0.511007269,1.07906218,-0.537931043,2.140130389,2.083783791,2.392276448,2.904506085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/11/1,-6.296263572,-5.053095339,-5.984067894,-7.233021858,-6.723882249,-8.493103448,-5.79813786,-5.75630639,-5.467937077,-4.982842315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047/12/1,-15.56060805,-14.53190506,-15.39076289,-16.37954317,-15.95365334,-17.50344828,-15.10661106,-15.1160662,-14.86402463,-14.27209734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/1/1,-20.32419282,-19.22458357,-20.15525468,-21.15233659,-20.70861538,-22.46896552,-19.91927384,-19.84091598,-19.65482741,-19.0299828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/2/1,-14.25338853,-12.96351215,-13.92949177,-15.22741451,-14.70976024,-16.49310355,-13.79934858,-13.61141169,-13.39664653,-12.78596205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/3/1,-9.496200365,-8.011190578,-9.113559503,-10.49730021,-9.909705611,-11.73103448,-8.772905465,-8.790165439,-8.482927104,-7.778682888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/4/1,-2.842051951,-1.359583361,-2.484745799,-3.780996915,-3.259378428,-5.168965621,-2.201489785,-2.160660674,-1.820680937,-1.215251332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/5/1,0.997910096,2.579226208,1.431101725,0.082139148,0.579334789,-1.255172483,1.628491639,1.832132174,2.07520328,2.810918572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/6/1,8.616909707,10.15071452,9.065339303,7.667497452,8.197873556,6.35862069,9.259218148,9.550751239,9.75401437,10.56065882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/7/1,10.27840426,11.60250029,10.63449154,9.548702053,10.00719764,8.482758966,11.04301712,11.15976002,11.37825228,12.15043351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/8/1,9.912793041,11.24982168,10.28144091,9.158255875,9.624264248,8.08275869,10.67243948,10.78693711,11.01636194,11.77348392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/9/1,6.47986069,7.790535805,6.80652547,5.639563893,6.125845163,4.348275862,7.084729984,7.156156156,7.405996008,8.024090127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/10/1,0.7521216,2.004880998,1.125339009,-0.277673939,0.318920393,-1.506896555,1.303724424,1.31741744,1.66925814,2.102946295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/11/1,-6.755541565,-5.501904841,-6.463474674,-7.589304283,-7.115430761,-8.627586207,-6.179422776,-6.25630639,-5.94441067,-5.472963628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048/12/1,-17.25579494,-16.29809536,-17.10720374,-18.15825571,-17.68985858,-19.48275869,-16.9502797,-16.92387399,-16.64334383,-16.11993098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/1/1,-18.42013944,-17.1602385,-18.11898322,-19.40675002,-18.88107969,-20.70000034,-18.02700212,-17.80698226,-17.65386198,-17.04350088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/2/1,-12.40569987,-11.06184533,-12.04991559,-13.40809984,-12.87938945,-14.62413814,-11.91275614,-11.70945968,-11.47332335,-10.81993101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/3/1,-11.01348979,-9.517143067,-10.65093228,-12.00872286,-11.41766639,-13.23448276,-10.27299858,-10.29699727,-9.987500325,-9.287868529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/4/1,-3.203546562,-1.796250037,-2.881271213,-4.034579443,-3.579607444,-5.382758621,-2.609497217,-2.59384387,-2.244054898,-1.678336251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/5/1,1.457694756,3.016904784,1.84813564,0.576427831,1.068647796,-0.66551725,2.140409701,2.245645652,2.527693108,3.223916836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/6/1,5.421786016,6.771964343,5.767627195,4.570197405,5.049836465,3.286206897,6.015642539,6.252252332,6.466260237,7.225996572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/7/1,9.124889414,10.44464296,9.466695269,8.441121663,8.87660868,7.448275924,9.946927877,10.00675695,10.23562011,10.98873484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/8/1,15.71766948,17.21184552,16.12508503,14.8896161,15.3861506,13.8137931,16.46191843,16.61103617,16.81366884,17.59046795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/9/1,8.89233711,10.24291691,9.237712032,8.025129863,8.540567316,6.810344828,9.563687328,9.603228364,9.872561155,10.53656866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/10/1,-1.631602292,-0.397083333,-1.303983069,-2.531671873,-2.002780838,-3.641379348,-1.005307267,-1.096246252,-0.735670734,-0.311611785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/11/1,-6.891387048,-5.680714323,-6.608559361,-7.751921193,-7.265703432,-8.913793483,-6.346927387,-6.444144144,-6.080995991,-5.703292941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049/12/1,-12.47530112,-11.33904778,-12.25025452,-13.34859828,-12.85616155,-14.41379348,-11.96098702,-11.94309309,-11.71615873,-11.14228786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/1/1,-15.67789758,-14.42803589,-15.43457654,-16.42866051,-15.98964038,-17.33103483,-15.05670425,-15.06681701,-14.90421767,-14.23119596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/2/1,-15.13141259,-13.86386911,-14.83457639,-16.16105936,-15.62868063,-17.53793131,-14.67355697,-14.50945951,-14.26321154,-13.6202775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/3/1,-9.632615779,-8.139404871,-9.267118841,-10.66126702,-10.06521291,-11.90344869,-8.916946259,-8.897072208,-8.602794867,-7.909185499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/4/1,-2.759531367,-1.346488114,-2.439745804,-3.647144383,-3.179716476,-5.041379483,-2.17337061,-2.167117145,-1.818699207,-1.286308499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/5/1,0.495946802,2.050416696,0.89415255,-0.403322952,0.090130862,-1.686206897,1.130167618,1.286186214,1.545934984,2.269497429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/6/1,8.118493021,9.676607377,8.550084989,7.280893059,7.77251918,6.213793207,8.88249545,9.036486832,9.257876204,10.06672464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/7/1,11.27479429,12.59922648,11.63661018,10.62575292,11.05485298,9.751724138,12.14972092,12.16696717,12.38750025,13.14419416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/8/1,12.18492727,13.5235121,12.56898322,11.26085165,11.75828801,9.786206931,12.74432048,13.06471501,13.24227663,14.00658585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/9/1,9.105510099,10.47446455,9.485932358,8.205607647,8.741330698,7.093103448,9.849255376,9.837913081,10.13399406,10.7518199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/10/1,-0.815832825,0.441964286,-0.483135594,-1.758151627,-1.20588878,-2.931034483,-0.201117318,-0.262312315,0.074949187,0.515424612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/11/1,-7.568714412,-6.366964404,-7.295593263,-8.467705208,-7.979552996,-9.717241379,-7.115270095,-7.124324368,-6.799898392,-6.385788663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/12/1,-18.45579489,-17.55910757,-18.33805101,-19.35077901,-18.8723557,-20.62413852,-18.16080104,-18.15510524,-17.87688018,-17.40779896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/1/1,-14.89651704,-13.51386921,-14.5836441,-15.76324015,-15.28615063,-16.74137966,-14.33277478,-14.18340853,-14.08770354,-13.36360508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/2/1,-12.94749863,-11.70785736,-12.65754261,-13.83686427,-13.34291184,-14.85517276,-12.41350094,-12.3895647,-12.07865882,-11.50987868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/3/1,-9.920392816,-8.430357441,-9.528898635,-10.97507799,-10.38031646,-12.29310379,-9.268529042,-9.164339542,-8.910975752,-8.193067716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/4/1,-1.543381901,-0.066071429,-1.177966135,-2.468847361,-1.948364263,-3.868965521,-0.900558662,-0.859534542,-0.516107724,0.068804159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/5/1,4.309816412,5.986190548,4.79533905,3.422949135,3.939040378,2.231034493,5.075791461,5.258708729,5.483536629,6.330675988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/6/1,8.157251509,9.548928873,8.533220734,7.425960544,7.88516903,6.437931097,8.97430214,9.067642711,9.292987993,10.05528598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/7/1,12.76295139,14.18922653,13.16525427,12.00872295,12.47797176,11.04137931,13.57439487,13.71276295,13.89857747,14.68890868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/8/1,12.87055116,14.21375012,13.23567809,12.07403954,12.55141791,10.92413862,13.55977679,13.69752269,13.91824206,14.61403814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/9/1,7.763204654,9.085714393,8.102118731,6.870612701,7.416194185,5.703448483,8.484916454,8.449925049,8.753201366,9.351993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/10/1,-0.303863205,0.956309533,0.041440678,-1.262305309,-0.705888774,-2.396551724,0.306424581,0.277852853,0.597306912,1.080762569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/11/1,-7.356744842,-6.126904811,-7.052203444,-8.304880666,-7.805125496,-9.50344831,-6.908659268,-6.844819901,-6.581504148,-6.091681188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051/12/1,-16.98562398,-16.0218456,-16.8646612,-17.81277293,-17.3670121,-18.99310348,-16.56396666,-16.62282317,-16.33094532,-15.80797236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/1/1,-17.44376201,-16.18648839,-17.12915271,-18.46905532,-17.93107974,-19.87931034,-17.12197404,-16.8742496,-16.70116888,-16.06655122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/2/1,-18.07289446,-16.98857165,-17.85305101,-19.09761191,-18.55523463,-20.61724172,-17.7554008,-17.63768789,-17.32017295,-16.78942845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/3/1,-13.33432558,-11.93791688,-12.98983068,-14.26189,-13.71984751,-15.35517276,-12.65810065,-12.67597623,-12.37362824,-11.76083207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/4/1,-1.048448395,0.503690479,-0.645169494,-2.080893071,-1.512922601,-3.558620731,-0.375325885,-0.268243246,0.026829268,0.687175046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/5/1,2.087713756,3.69613098,2.513220347,1.180166162,1.671210475,-0.062068963,2.79245816,2.970720738,3.203353683,4.032928988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/6/1,11.1695378,12.72630959,11.6151698,10.27570123,10.78751366,9.158620897,11.8756985,12.17890397,12.33328271,13.16759102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/7/1,15.2689046,16.70119058,15.67288149,14.44942902,14.93113433,13.36206931,15.96731867,16.19744758,16.34197174,17.16672458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/8/1,19.30000017,20.81738107,19.73754246,18.35285567,18.88555094,17.11379334,19.94934833,20.23708728,20.41397395,21.22391701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/9/1,7.732362361,9.090774035,8.09067798,6.847559785,7.355670745,5.531034566,8.354283228,8.476051321,8.719664878,9.379203218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/10/1,2.432298934,3.746250012,2.813305098,1.461163035,2.044383875,0.455172414,3.128305435,3.075525526,3.411077256,3.902772967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/11/1,-9.125079512,-7.914762008,-8.826949236,-10.07466271,-9.575463662,-11.30344862,-8.699348494,-8.639414482,-8.361280673,-7.892201069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052/12/1,-15.83584561,-14.81333349,-15.65398333,-16.73312594,-16.25594355,-17.90344831,-15.44711378,-15.43070578,-15.17682946,-14.62998284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/1/1,-12.63457909,-11.2085123,-12.26406795,-13.67570119,-13.13037108,-14.9068969,-12.142086,-11.87912934,-11.74893307,-11.02859632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/2/1,-23.02368618,-22.09178583,-22.90381374,-23.79989633,-23.36270453,-24.98275862,-22.58305435,-22.69474488,-22.34004088,-21.8596191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/3/1,-10.33039915,-8.815476251,-9.935678058,-11.34174477,-10.75839703,-12.53448276,-9.599627843,-9.575976187,-9.288109945,-8.581975816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/4/1,-4.553071641,-3.188214311,-4.236186515,-5.464070691,-5.007960817,-6.986207062,-4.082960947,-4.014039059,-3.656808954,-3.179029476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/5/1,-0.06219126,1.395773832,0.318813559,-1.012149543,-0.513086153,-2.606896552,0.446089386,0.652702711,0.923323186,1.585268638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/6/1,8.996707027,10.55827391,9.427118911,8.034371807,8.580643713,6.775862172,9.670763844,9.931231403,10.11539654,10.92928976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/7/1,12.97131108,14.39922628,13.37771203,12.23530654,12.71297749,11.35172455,13.82197402,13.93115637,14.11234765,14.91611805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/8/1,14.18891714,15.6044051,14.5733054,13.42305326,13.85725203,12.40344897,14.89199264,15.0501504,15.26595547,16.00034695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/9/1,8.022039267,9.33255961,8.36838985,7.128037408,7.651908412,5.893103448,8.664152955,8.731006156,9.004471778,9.622183754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/10/1,1.989677017,3.324523815,2.381186464,1.014434064,1.585659791,-0.106896552,2.672067048,2.650375402,2.98262197,3.476429823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/11/1,-5.362064693,-4.094583363,-5.055762758,-6.233333379,-5.754416636,-7.427586269,-4.808007478,-4.835285389,-4.525101684,-4.048873547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053/12/1,-11.52735931,-10.41208344,-11.27322062,-12.4910698,-11.99814642,-13.75862128,-11.17811926,-11.07057085,-10.78709378,-10.27902984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/1/1,-17.0048768,-15.6811312,-16.72245807,-17.82201482,-17.34694677,-18.66206897,-16.38407838,-16.34061596,-16.20233759,-15.55078018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/2/1,-22.03350249,-21.00565489,-21.86906806,-22.81484961,-22.37159232,-23.91724172,-21.54534488,-21.62274795,-21.31300836,-20.8112657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/3/1,-11.80437003,-10.38553591,-11.44330525,-12.75960555,-12.20419866,-13.92069003,-11.1084732,-11.1105858,-10.81128072,-10.16915106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/4/1,-0.701899939,0.735714289,-0.358135594,-1.62471446,-1.136968398,-3.175862069,-0.191806332,-0.081081081,0.251727642,0.814558068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/5/1,3.938758764,5.479940532,4.355254275,2.985565976,3.519629237,1.675862072,4.578864072,4.811711792,5.02113824,5.82357025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/6/1,4.187777115,5.649047681,4.580762799,3.363862953,3.852617267,2.24482759,4.904748613,5.031681698,5.272510219,6.024436787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/7/1,11.33932886,12.67601218,11.68906789,10.62232606,11.07410058,9.662068966,12.13081956,12.21726747,12.42601655,13.18214923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/8/1,11.55212188,12.85851214,11.8919494,10.66697826,11.15452583,9.351724138,12.07932988,12.27019532,12.52012215,13.19792029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/9/1,5.629575718,6.910654818,5.924152689,4.86604369,5.320610763,3.637931124,6.283054157,6.289564648,6.567378105,7.177989734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/10/1,1.387270445,2.687619062,1.738898329,0.473208726,1.028789555,-0.489655172,2.114338948,1.990540546,2.353709378,2.819237452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/11/1,-6.213742914,-4.97130961,-5.910254265,-7.113395671,-6.622955335,-8.393103793,-5.7144321,-5.716816852,-5.396189126,-4.960311982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054/12/1,-13.39170377,-12.34851197,-13.19347486,-14.3689514,-13.86902968,-15.74137993,-13.03752353,-12.94301802,-12.70167707,-12.1410747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/1/1,-13.8187461,-12.41202391,-13.44703405,-14.78546216,-14.27546378,-15.92758666,-13.3137806,-13.06794301,-12.95391261,-12.21629135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/2/1,-13.61317321,-12.27327402,-13.25754258,-14.66105936,-14.11701214,-16.00344848,-13.17271899,-12.92229749,-12.6876527,-12.03102256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/3/1,-7.879734126,-6.31678578,-7.497033963,-8.837694882,-8.273173494,-10.03448276,-7.051955333,-7.096997079,-6.783485873,-6.084228844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/4/1,-4.287270493,-2.767678577,-3.909237299,-5.226064386,-4.703326121,-6.634482966,-3.609311016,-3.548648676,-3.244461392,-2.603986135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/5/1,0.656238133,2.22208334,1.07838987,-0.231048808,0.263904035,-1.462068986,1.32057729,1.490615643,1.741311003,2.49445409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/6/1,9.281380859,10.69803578,9.677203475,8.40290758,8.914449444,7.089655172,9.888827154,10.1845346,10.38043713,11.15268635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/7/1,12.77017115,14.1866075,13.13245766,12.11630338,12.55305359,11.36551793,13.66601515,13.69024051,13.88353682,14.6838825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/8/1,12.56763831,13.93601205,12.91974592,11.8719628,12.30561623,10.89310414,13.37076388,13.38400914,13.63257118,14.3682844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/9/1,11.00348341,12.46422649,11.39355935,10.14776745,10.67110186,9.089655241,11.80139682,11.82424935,12.09034564,12.76325849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/10/1,2.936035483,4.266607206,3.337033919,1.998234702,2.569029466,0.982758622,3.668994432,3.595870885,3.944664649,4.431542503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/11/1,-4.456618147,-3.157083352,-4.122881396,-5.399792372,-4.874318503,-6.534482759,-3.9009311,-3.88303306,-3.601829287,-3.059272134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055/12/1,-15.66092509,-14.66434571,-15.49991549,-16.6020771,-16.12595438,-17.88275862,-15.36750466,-15.30397924,-15.03831315,-14.51906418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
